Record Length,2.500000e+03,,   0.000000000000,   0.05600,
Sample Interval,2.000000e-01,,   0.200000000000,   0.05600,
Trigger Point,0.000000000000e+00,,   0.400000000000,   0.06800,
,,,   0.600000000000,   0.05600,
,,,   0.800000000000,   0.05200,
,,,   1.000000000000,   0.05200,
Source,CH1,,   1.200000000000,   0.05600,
Vertical Units,V,,   1.400000000000,   0.05600,
Vertical Scale,1.000000e-01,,   1.600000000000,   0.05600,
Vertical Offset,-3.000000e-01,,   1.800000000000,   0.05600,
Horizontal Units,s,,   2.000000000000,   0.06000,
Horizontal Scale,5.000000e+01,,   2.200000000000,   0.06000,
Pt Fmt,Y,,   2.400000000000,   0.06000,
Yzero,0.000000e+00,,   2.600000000000,   0.07200,
Probe Atten,1.000000e+00,,   2.800000000000,   0.05600,
Model Number,TDS1012C-EDU,,   3.000000000000,   0.06000,
Serial Number,C012218,,   3.200000000000,   0.05600,
Firmware Version,FV:v25.07,,   3.400000000000,   0.06400,
,,,3.600000000000,   0.05600,
,,,3.800000000000,   0.05600,
,,,4.000000000000,   0.06400,
,,,4.200000000000,   0.06400,
,,,4.400000000000,   0.06400,
,,,4.600000000000,   0.06000,
,,,4.800000000000,   0.06000,
,,,5.000000000000,   0.06400,
,,,5.200000000000,   0.06400,
,,,5.400000000000,   0.06000,
,,,5.600000000000,   0.06400,
,,,5.800000000000,   0.06000,
,,,6.000000000000,   0.06800,
,,,6.200000000000,   0.06800,
,,,6.400000000000,   0.06400,
,,,6.600000000000,   0.06400,
,,,6.800000000000,   0.06800,
,,,7.000000000000,   0.06400,
,,,7.200000000000,   0.06400,
,,,7.400000000000,   0.06800,
,,,7.600000000000,   0.08000,
,,,7.800000000000,   0.06800,
,,,8.000000000000,   0.06800,
,,,8.200000000000,   0.06400,
,,,8.400000000000,   0.06800,
,,,8.600000000000,   0.08800,
,,,8.800000000000,   0.08000,
,,,9.000000000000,   0.07200,
,,,9.200000000000,   0.06000,
,,,9.400000000000,   0.06800,
,,,9.600000000000,   0.06400,
,,,9.800000000000,   0.06800,
,,,10.000000000000,   0.05200,
,,,10.200000000000,   0.06400,
,,,10.400000000000,   0.06400,
,,,10.600000000000,   0.07200,
,,,10.800000000000,   0.07200,
,,,11.000000000000,   0.06800,
,,,11.200000000000,   0.06800,
,,,11.400000000000,   0.07200,
,,,11.600000000000,   0.06800,
,,,11.800000000000,   0.07200,
,,,12.000000000000,   0.06800,
,,,12.200000000000,   0.05600,
,,,12.400000000000,   0.07200,
,,,12.600000000000,   0.07200,
,,,12.800000000000,   0.07200,
,,,13.000000000000,   0.06800,
,,,13.200000000000,   0.07200,
,,,13.400000000000,   0.07200,
,,,13.600000000000,   0.07600,
,,,13.800000000000,   0.07600,
,,,14.000000000000,   0.07600,
,,,14.200000000000,   0.07600,
,,,14.400000000000,   0.07600,
,,,14.600000000000,   0.08000,
,,,14.800000000000,   0.07200,
,,,15.000000000000,   0.07200,
,,,15.200000000000,   0.07600,
,,,15.400000000000,   0.06800,
,,,15.600000000000,   0.07600,
,,,15.800000000000,   0.07600,
,,,16.000000000000,   0.08400,
,,,16.200000000000,   0.07600,
,,,16.400000000000,   0.07200,
,,,16.600000000000,   0.08000,
,,,16.800000000000,   0.07200,
,,,17.000000000000,   0.08000,
,,,17.200000000000,   0.08000,
,,,17.400000000000,   0.08000,
,,,17.600000000000,   0.08000,
,,,17.800000000000,   0.08400,
,,,18.000000000000,   0.08000,
,,,18.200000000000,   0.08800,
,,,18.400000000000,   0.08400,
,,,18.600000000000,   0.08400,
,,,18.800000000000,   0.08800,
,,,19.000000000000,   0.08000,
,,,19.200000000000,   0.08000,
,,,19.400000000000,   0.08800,
,,,19.600000000000,   0.08000,
,,,19.800000000000,   0.08000,
,,,20.000000000000,   0.08400,
,,,20.200000000000,   0.08400,
,,,20.400000000000,   0.08000,
