Time,Voltages
0.0402276,0.162018303
0.4924915,0.167093202
0.678516,0.162018303
0.8664993,0.167093202
1.0546554,0.162018303
1.2408356,0.162018303
1.4295466,0.162018303
1.616426,0.167093202
1.8189822,0.167093202
2.0066075,0.167093202
2.1942323,0.167093202
2.3823474,0.167093202
2.569417,0.167093202
2.7574272,0.167093202
2.9455138,0.162018303
3.1357977,0.167093202
3.3242463,0.162018303
3.6400946,0.167093202
3.8289317,0.162018303
4.0183691,0.167093202
4.2079033,0.162018303
4.3952534,0.162018303
4.5844884,0.167093202
4.7894167,0.167093202
4.977919,0.167093202
5.1663989,0.167093202
5.3531092,0.167093202
5.5439057,0.167093202
5.7319963,0.167093202
5.9207686,0.162018303
6.1106457,0.162018303
6.2983195,0.167093202
6.4847435,0.162018303
6.6739214,0.167093202
6.8610261,0.167093202
7.0491055,0.167093202
7.2364426,0.162018303
7.4275589,0.162018303
7.6180455,0.167093202
7.805666,0.162018303
7.9953663,0.162018303
8.1829247,0.162018303
8.3705867,0.167093202
8.558458,0.162018303
8.7465399,0.162018303
8.9312716,0.167093202
9.1185035,0.162018303
9.3071682,0.162018303
9.4944648,0.162018303
9.6823041,0.162018303
9.8704449,0.162018303
10.0602281,0.162018303
10.2474766,0.167093202
10.436861,0.167093202
10.6252813,0.167093202
10.8139971,0.167093202
11.0032481,0.167093202
11.1887612,0.162018303
11.3776753,0.167093202
11.5647303,0.162018303
11.7525519,0.167093202
11.9415921,0.162018303
12.1319398,0.162018303
12.319703,0.162018303
12.5083899,0.162018303
12.6956485,0.162018303
12.8842495,0.167093202
13.0711189,0.167093202
13.2582373,0.167093202
13.4476592,0.172168102
13.637217,0.172168102
13.8404769,0.172168102
14.0293993,0.172168102
14.2175017,0.172168102
14.4055373,0.172168102
14.5936812,0.172168102
14.8115446,0.172168102
14.9984974,0.177243002
15.1827322,0.177243002
15.3697877,0.177243002
15.5577506,0.177243002
15.7468275,0.187392801
15.9343361,0.2026175
16.1209895,0.1924677
16.3109527,0.1975426
16.5000517,0.1924677
16.6907652,0.207692399
16.8779501,0.207692399
17.0669346,0.212767299
17.2568269,0.207692399
17.4455015,0.212767299
17.6331512,0.222917098
17.8224201,0.222917098
18.0111582,0.222917098
18.2008322,0.227991998
18.3908635,0.238141797
18.5775349,0.238141797
18.7654595,0.238141797
18.9546791,0.238141797
19.1446551,0.248291597
19.3314993,0.248291597
19.520535,0.248291597
19.7101888,0.253366496
19.896827,0.258441396
20.0828809,0.258441396
20.2713099,0.258441396
20.4593393,0.268591195
20.8195758,0.273666095
21.006987,0.273666095
21.1940159,0.273666095
21.3802672,0.278740994
21.5689947,0.283815894
21.7583731,0.278740994
21.9449879,0.283815894
22.1359112,0.293965693
22.3257301,0.293965693
22.5168035,0.293965693
22.7044423,0.304115493
22.8931744,0.304115493
23.0849136,0.304115493
23.2735719,0.309190392
23.4629147,0.314265292
23.6529008,0.309190392
23.8413166,0.309190392
24.0279244,0.319340192
24.2162549,0.319340192
24.4067035,0.319340192
24.5968131,0.329489991
24.7866213,0.329489991
24.973763,0.329489991
25.1635614,0.33456489
25.3508765,0.33963979
25.5387161,0.34471469
25.7262532,0.33963979
25.9167569,0.349789589
26.4379257,0.354864489
26.6244792,0.354864489
26.8139711,0.354864489
27.0031261,0.354864489
27.1928966,0.365014288
27.3821731,0.359939389
27.5731328,0.365014288
27.7590588,0.370089188
27.9467499,0.370089188
28.1343292,0.370089188
28.3207418,0.375164088
28.5086069,0.375164088
28.6968913,0.380238987
28.8866604,0.385313887
29.0748768,0.385313887
29.2631839,0.385313887
29.454647,0.395463686
29.6406589,0.390388787
29.8303588,0.400538586
30.0187984,0.400538586
30.2083271,0.400538586
30.3957088,0.400538586
30.5851309,0.405613485
30.7747654,0.410688385
30.9633641,0.410688385
31.1507362,0.410688385
31.3403718,0.415763285
31.5300445,0.415763285
31.7188006,0.415763285
31.9060467,0.420838184
32.0960812,0.420838184
32.2849612,0.425913084
32.4714392,0.430987984
32.659591,0.430987984
32.8487117,0.436062883
33.0395887,0.441137783
33.2263997,0.441137783
33.4138223,0.446212683
33.603914,0.446212683
33.7912236,0.451287582
33.9788614,0.456362482
34.1666251,0.456362482
34.3559394,0.456362482
34.5414212,0.456362482
34.7324617,0.456362482
34.9214327,0.466512281
35.1120039,0.471587181
35.300928,0.471587181
35.489339,0.471587181
35.6764995,0.471587181
35.8654718,0.471587181
36.0543184,0.476662081
36.2420518,0.48173698
36.4304467,0.48173698
36.6199987,0.48173698
36.809526,0.48681188
36.9969327,0.491886779
37.1842559,0.496961679
37.7315801,0.502036579
37.9344575,0.507111478
38.1218979,0.502036579
38.3114345,0.507111478
38.4995916,0.512186378
38.6905868,0.512186378
38.8776104,0.512186378
39.0651883,0.517261278
39.254729,0.522336177
39.4428205,0.522336177
39.6319175,0.527411077
39.8213478,0.532485977
40.0088291,0.532485977
40.1985778,0.537560876
40.3898308,0.532485977
40.5775309,0.537560876
40.7683999,0.537560876
40.9579772,0.542635776
41.1481552,0.537560876
41.3384829,0.542635776
41.5279515,0.547710676
41.7158732,0.547710676
41.9045702,0.552785575
42.0954412,0.552785575
42.2857377,0.557860475
42.4751534,0.557860475
42.6627446,0.562935374
42.8514898,0.562935374
43.0391622,0.562935374
43.2267423,0.568010274
43.4154402,0.568010274
43.6051034,0.568010274
43.792533,0.578160073
43.9785589,0.583234973
44.1672183,0.583234973
44.3576386,0.588309873
44.5452976,0.588309873
44.7356512,0.593384772
44.9228301,0.593384772
45.1125702,0.598459672
45.2998312,0.593384772
45.4865207,0.598459672
45.675871,0.603534572
45.8646589,0.608609471
46.0511435,0.608609471
46.2406543,0.608609471
46.4297127,0.613684371
46.6165734,0.613684371
46.8054232,0.613684371
46.9920523,0.618759271
47.180139,0.62383417
47.3667429,0.62890907
47.5525345,0.62890907
47.7403007,0.62890907
47.9278406,0.62890907
48.1146193,0.633983969
48.3008827,0.633983969
48.4897989,0.633983969
48.73918,0.639058869
48.9287037,0.644133769
49.1176602,0.644133769
49.3038463,0.649208668
49.4915918,0.649208668
49.6815787,0.654283568
49.8733512,0.654283568
50.0619428,0.664433367
50.2506345,0.659358468
50.4385513,0.664433367
50.6280566,0.664433367
50.815922,0.669508267
51.0057931,0.669508267
51.192155,0.669508267
51.3804176,0.674583167
51.5676335,0.679658066
51.7549816,0.679658066
51.9428168,0.679658066
52.1297096,0.679658066
52.3214725,0.684732966
52.5087831,0.689807866
52.6972478,0.684732966
52.9028989,0.689807866
53.0924633,0.694882765
53.2831437,0.699957665
53.4857878,0.699957665
53.6905924,0.699957665
53.8955939,0.699957665
54.1010374,0.705032564
54.3388866,0.710107464
54.53084,0.705032564
54.7369712,0.715182364
54.9428562,0.715182364
55.1468935,0.715182364
55.3380245,0.725332163
55.5288454,0.720257263
55.7168965,0.725332163
55.9208581,0.725332163
56.1118567,0.725332163
56.3028168,0.735481962
56.504927,0.730407063
56.6948119,0.730407063
56.9000196,0.735481962
57.0912154,0.740556862
57.2808108,0.740556862
57.4710176,0.745631762
57.6628152,0.745631762
57.8529457,0.745631762
58.042812,0.750706661
58.2308692,0.755781561
58.4208339,0.760856461
58.6098095,0.760856461
58.8009686,0.76593136
58.9908255,0.77100626
59.1928374,0.76593136
59.3818132,0.776081159
59.5709973,0.776081159
59.7608692,0.781156059
59.952938,0.776081159
60.1428511,0.781156059
60.3327949,0.786230959
60.5198148,0.791305858
60.709872,0.796380758
60.9008757,0.791305858
61.0868403,0.791305858
61.2769757,0.796380758
61.4688122,0.801455658
61.6609525,0.801455658
61.8487692,0.801455658
62.0394962,0.801455658
62.2310028,0.806530557
62.4328292,0.806530557
62.6247532,0.806530557
62.8149575,0.806530557
63.0067183,0.806530557
63.194637,0.816680357
63.3829619,0.816680357
63.5697359,0.816680357
63.7584404,0.821755256
63.9470145,0.821755256
64.1376257,0.821755256
64.325571,0.826830156
64.5154433,0.831905056
64.7044495,0.831905056
64.8965656,0.836979955
65.0847638,0.836979955
65.2734378,0.836979955
65.4635827,0.836979955
65.6529225,0.847129754
65.8425396,0.847129754
66.0329573,0.852204654
66.2236763,0.847129754
66.4106585,0.852204654
66.5995546,0.852204654
66.7884834,0.857279554
66.9764442,0.857279554
67.1649356,0.852204654
67.3531812,0.857279554
67.5380331,0.862354453
67.7258479,0.862354453
67.912828,0.867429353
68.1025047,0.867429353
68.2910962,0.867429353
68.4773524,0.872504253
68.6677972,0.872504253
68.8548195,0.872504253
69.0431276,0.872504253
69.2336621,0.882654052
69.4224247,0.882654052
69.6106373,0.882654052
69.7992846,0.882654052
69.9892957,0.892803851
70.178936,0.892803851
70.3672273,0.892803851
70.5563321,0.897878751
70.7459354,0.897878751
70.9347937,0.902953651
71.1228235,0.897878751
71.6405773,0.90802855
71.8294167,0.90802855
72.0168402,0.90802855
72.2057464,0.91310345
72.3934015,0.91310345
72.5834183,0.91310345
72.7707828,0.91817835
72.9585358,0.923253249
73.1473228,0.923253249
73.334901,0.923253249
73.5252475,0.928328149
73.7176646,0.928328149
73.9058317,0.933403048
74.0970444,0.938477948
74.2844418,0.938477948
74.4734901,0.943552848
74.6640852,0.943552848
74.8541251,0.933403048
75.0420646,0.948627747
75.2303167,0.948627747
75.4185509,0.948627747
75.6068436,0.943552848
75.8105414,0.953702647
75.9953123,0.953702647
76.1844082,0.958777547
76.3716841,0.953702647
76.5594299,0.963852446
76.8114537,0.958777547
77.0014647,0.968927346
77.1911895,0.968927346
77.379911,0.968927346
77.5641966,0.979077145
77.7496984,0.974002246
77.9394626,0.979077145
78.1288719,0.979077145
78.3193564,0.984152045
78.5094603,0.984152045
78.6984157,0.989226945
78.8863291,0.984152045
79.0761673,0.994301844
79.2654991,0.994301844
79.455133,0.994301844
79.6426972,0.994301844
79.8315263,0.999376744
80.0341117,0.999376744
80.2239125,0.999376744
80.4103441,1.004451643
80.601015,1.004451643
80.788263,1.009526543
80.9759647,1.014601443
81.1654456,1.014601443
81.354713,1.014601443
81.5435342,1.014601443
81.7333725,1.019676342
81.9206646,1.019676342
82.1088552,1.024751242
82.298144,1.029826142
82.4859901,1.029826142
82.673581,1.029826142
82.8635311,1.034901041
83.050872,1.034901041
83.2404145,1.039975941
83.4288812,1.034901041
83.6176219,1.039975941
83.8066217,1.045050841
83.9933837,1.039975941
84.1804855,1.045050841
84.3687214,1.045050841
84.5577158,1.05012574
84.7477568,1.05012574
84.935505,1.05520064
85.1267276,1.05520064
85.3166601,1.06027554
85.5033428,1.06027554
85.6921765,1.06027554
85.8816694,1.06027554
86.0689931,1.065350439
86.2594108,1.070425339
86.446264,1.065350439
86.6346959,1.070425339
86.8255774,1.070425339
87.0144817,1.075500238
87.2016952,1.080575138
87.3923449,1.075500238
87.5819156,1.080575138
87.7678182,1.080575138
87.9745591,1.090724937
88.4753316,1.090724937
88.667106,1.095799837
88.8547494,1.100874737
89.0422481,1.095799837
89.2467497,1.100874737
89.4343089,1.105949636
89.6211946,1.105949636
89.809062,1.105949636
89.9991067,1.111024536
90.1873152,1.111024536
90.3763773,1.116099436
90.5647364,1.116099436
90.7518173,1.116099436
90.9423361,1.121174335
91.1309934,1.126249235
91.3204666,1.126249235
91.5100056,1.126249235
91.6975257,1.126249235
91.8872549,1.131324135
92.0759272,1.131324135
92.2627432,1.131324135
92.4527815,1.136399034
92.6421286,1.136399034
92.8293127,1.141473934
93.019769,1.141473934
93.2065358,1.141473934
93.3965802,1.146548833
93.5830393,1.146548833
93.7722512,1.151623733
93.9615466,1.146548833
94.1507989,1.151623733
94.3408002,1.151623733
94.5314293,1.156698633
94.7195836,1.156698633
94.9084354,1.156698633
95.0976451,1.161773532
95.2839618,1.166848432
95.4732095,1.166848432
95.6634998,1.171923332
95.8707614,1.166848432
96.0755518,1.171923332
96.2650768,1.166848432
96.4549204,1.171923332
96.6432542,1.176998231
96.8309176,1.182073131
97.0177434,1.176998231
97.2061198,1.182073131
97.3935911,1.176998231
97.5833709,1.182073131
97.7727391,1.19222293
97.9612867,1.187148031
98.1474873,1.19222293
98.3345229,1.19729783
98.5211612,1.19222293
98.7077111,1.19222293
98.8941155,1.19729783
99.0837574,1.20237273
99.2729761,1.20237273
99.4609259,1.19729783
99.8195211,1.20237273
100.009122,1.20237273
100.19779,1.20237273
100.385738,1.207447629
100.574436,1.212522529
100.7630149,1.212522529
100.9545183,1.217597428
101.142524,1.217597428
101.3311293,1.217597428
101.5202255,1.222672328
101.7075667,1.227747228
101.8991874,1.227747228
102.0901367,1.227747228
102.2813395,1.227747228
102.4713195,1.232822127
102.6604178,1.237897027
102.8498061,1.237897027
103.0517692,1.242971927
103.2418739,1.242971927
103.4337362,1.242971927
103.6237649,1.248046826
103.8157641,1.248046826
104.0197619,1.248046826
104.210336,1.248046826
104.3979027,1.253121726
104.5853486,1.253121726
104.7725025,1.253121726
104.9605132,1.258196626
105.150541,1.258196626
105.3387547,1.258196626
105.5255638,1.263271525
105.7116987,1.263271525
105.900294,1.268346425
106.0898405,1.268346425
106.2791037,1.268346425
106.4674109,1.273421325
106.6559172,1.273421325
106.8449805,1.273421325
107.0508641,1.273421325
107.2411224,1.273421325
107.4313644,1.278496224
107.619983,1.278496224
107.8074574,1.283571124
107.993778,1.283571124
108.1806145,1.283571124
108.3675054,1.283571124
108.554547,1.288646023
108.7434467,1.288646023
108.93235,1.293720923
109.1187902,1.293720923
109.3048453,1.293720923
109.491774,1.298795823
109.6816732,1.298795823
109.8706984,1.298795823
110.0759895,1.303870722
110.264684,1.298795823
110.4549141,1.298795823
110.6439367,1.308945622
110.8323121,1.308945622
111.0223583,1.308945622
111.2104294,1.308945622
111.4006571,1.314020522
111.5899201,1.314020522
111.7788904,1.314020522
111.9654421,1.314020522
112.155565,1.319095421
112.3436377,1.324170321
112.5332817,1.319095421
112.7215518,1.324170321
112.9107728,1.324170321
113.0980666,1.329245221
113.2884196,1.33432012
113.4782116,1.33432012
113.6649371,1.33432012
113.8509138,1.33432012
114.0511619,1.33432012
114.2383371,1.33432012
114.4278245,1.33939502
114.6177406,1.34446992
114.8075451,1.34446992
114.9954287,1.34446992
115.1866157,1.34446992
115.3730972,1.349544819
115.5624525,1.349544819
115.7522349,1.354619719
115.9404248,1.349544819
116.2091661,1.354619719
116.396435,1.359694618
116.5806196,1.354619719
116.7680047,1.359694618
116.9580819,1.359694618
117.1470307,1.364769518
117.3476025,1.364769518
117.5359377,1.369844418
117.7222695,1.369844418
117.9117349,1.369844418
118.099521,1.369844418
118.2866866,1.374919317
118.4736407,1.374919317
118.6606617,1.374919317
118.8483604,1.374919317
119.0518282,1.379994217
119.2383603,1.374919317
119.4258173,1.379994217
119.6156956,1.379994217
119.8046719,1.385069117
119.9942961,1.385069117
120.1810006,1.385069117
120.3708557,1.390144016
120.5577292,1.395218916
120.7456032,1.395218916
120.9311381,1.395218916
121.1214504,1.395218916
121.3109207,1.400293816
121.4987833,1.400293816
121.9366844,1.410443615
122.125628,1.405368715
122.3111106,1.410443615
122.5014724,1.415518515
122.6912535,1.410443615
122.8805359,1.410443615
123.0690497,1.415518515
123.2582625,1.420593414
123.4469337,1.420593414
123.6340702,1.420593414
123.8207112,1.415518515
124.0075479,1.420593414
124.1970197,1.425668314
124.3852603,1.425668314
124.5717581,1.430743214
124.7599854,1.430743214
124.9493913,1.430743214
125.1375655,1.430743214
125.3256996,1.435818113
125.5147952,1.440893013
125.7040126,1.440893013
125.8931232,1.440893013
126.0828272,1.445967912
126.2705696,1.445967912
126.4564206,1.445967912
126.6446933,1.451042812
126.8332261,1.451042812
127.0218931,1.451042812
127.2101914,1.456117712
127.3979385,1.456117712
127.5866121,1.456117712
127.7751733,1.461192611
127.9627516,1.461192611
128.1658261,1.461192611
128.3523021,1.466267511
128.5392526,1.461192611
128.7259923,1.466267511
128.9134423,1.466267511
129.1165186,1.471342411
129.3041515,1.471342411
129.4917242,1.466267511
129.6773642,1.47641731
129.8648387,1.47641731
130.0521645,1.48149221
130.2394556,1.47641731
130.426082,1.47641731
130.628793,1.48149221
130.8147387,1.48149221
131.004298,1.48149221
131.193387,1.48656711
131.3809229,1.491642009
131.5701859,1.491642009
131.7597008,1.491642009
131.9492824,1.491642009
132.375021,1.496716909
132.5637778,1.501791809
132.7523055,1.501791809
132.9416444,1.506866708
133.131291,1.506866708
133.3193442,1.511941608
133.5079218,1.506866708
133.6965582,1.506866708
133.9035739,1.511941608
134.1268962,1.517016507
134.3140549,1.511941608
134.5018243,1.522091407
134.6917826,1.517016507
134.8823567,1.517016507
135.07042,1.522091407
135.2587784,1.522091407
135.4483924,1.522091407
135.6382517,1.522091407
135.8281671,1.532241206
136.0171482,1.527166307
136.2086588,1.532241206
136.3967064,1.532241206
136.5849472,1.532241206
136.7745637,1.537316106
136.9641014,1.537316106
137.167854,1.537316106
137.3571483,1.537316106
137.5463595,1.542391006
137.7361006,1.537316106
137.9262477,1.537316106
138.1158449,1.542391006
138.3046349,1.542391006
138.4934643,1.547465905
138.681272,1.547465905
138.8694483,1.547465905
139.0601656,1.547465905
139.2493035,1.552540805
139.4376028,1.552540805
139.6267351,1.557615705
139.8165033,1.557615705
140.0044882,1.557615705
140.1943524,1.562690604
140.3829432,1.562690604
140.5727934,1.562690604
140.7614432,1.562690604
140.9508263,1.562690604
141.1407485,1.567765504
141.3285201,1.567765504
141.5184067,1.572840404
141.7069129,1.572840404
141.8938437,1.572840404
142.0820446,1.572840404
142.2731171,1.572840404
142.4602361,1.577915303
142.6505503,1.572840404
142.8386331,1.582990203
143.0284379,1.582990203
143.2190848,1.582990203
143.407478,1.582990203
143.5961395,1.588065102
143.7843671,1.593140002
143.9755374,1.593140002
144.1652924,1.593140002
144.3655202,1.593140002
144.5695008,1.598214902
144.7574199,1.598214902
144.9458131,1.598214902
145.1364037,1.603289801
145.3248439,1.603289801
145.516384,1.603289801
145.7079357,1.608364701
145.8942041,1.603289801
146.0821258,1.608364701
146.2732194,1.608364701
146.4628275,1.613439601
146.6490547,1.6185145
146.8386485,1.6185145
147.0286548,1.613439601
147.2192485,1.613439601
147.4091713,1.6235894
147.5984966,1.6235894
147.7863391,1.6235894
147.9774081,1.6235894
148.1669197,1.6286643
148.3549142,1.6235894
148.7458836,1.633739199
148.9318381,1.633739199
149.121546,1.633739199
149.310174,1.633739199
149.5000967,1.633739199
149.6896016,1.638814099
149.881708,1.638814099
150.0719186,1.638814099
150.2633181,1.643888999
150.4521574,1.648963898
150.6414136,1.643888999
150.8281756,1.648963898
151.0177313,1.648963898
151.208484,1.648963898
151.3985262,1.654038798
151.5897151,1.648963898
151.780488,1.648963898
151.9836341,1.654038798
152.189915,1.659113697
152.4104749,1.654038798
152.5997407,1.659113697
152.7890834,1.659113697
152.9786178,1.659113697
153.1689497,1.669263497
153.3609397,1.664188597
153.5484107,1.669263497
153.7543269,1.664188597
153.9576412,1.674338396
154.1630043,1.669263497
154.3507673,1.669263497
154.5546758,1.674338396
154.7434401,1.674338396
154.9351215,1.679413296
155.14261,1.679413296
155.3446737,1.679413296
155.5338831,1.679413296
155.724279,1.684488196
155.9297975,1.684488196
156.119352,1.684488196
156.3232084,1.684488196
156.5120842,1.689563095
156.7205396,1.689563095
156.9074354,1.689563095
157.0948394,1.694637995
157.3010119,1.694637995
157.5042514,1.694637995
157.6938047,1.699712895
157.8836898,1.699712895
158.0886946,1.699712895
158.2940883,1.699712895
158.4970541,1.699712895
158.704286,1.704787794
158.8923289,1.704787794
159.082665,1.709862694
159.2713286,1.709862694
159.4604509,1.709862694
159.6520529,1.714937594
159.8424372,1.709862694
160.0333569,1.714937594
160.2240585,1.714937594
160.4114074,1.720012493
160.6008101,1.720012493
160.8055129,1.720012493
160.9945636,1.720012493
161.1992303,1.725087393
161.3898692,1.720012493
161.5809338,1.725087393
161.7832346,1.725087393
161.9732713,1.730162292
162.1632727,1.735237192
162.3624192,1.730162292
162.5518187,1.735237192
162.7577107,1.735237192
162.9623851,1.740312092
163.1674596,1.740312092
163.35663,1.740312092
163.5468197,1.745386991
163.7364953,1.745386991
163.9254793,1.745386991
164.1299678,1.750461891
164.3320339,1.750461891
164.5204446,1.750461891
164.7224192,1.750461891
164.9256311,1.755536791
165.2688167,1.755536791
165.4571804,1.755536791
165.6467235,1.76061169
165.8360496,1.76061169
166.0404084,1.76061169
166.2315424,1.76061169
166.4206493,1.76568659
166.610496,1.76061169
166.7999322,1.76568659
166.9886929,1.77076149
167.1805002,1.77076149
167.3823988,1.77076149
167.5716108,1.77076149
167.7629047,1.77076149
167.9537797,1.775836389
168.1449379,1.77076149
168.334198,1.780911289
168.5235406,1.780911289
168.7121007,1.775836389
168.9013257,1.780911289
169.0910679,1.785986189
169.2812802,1.780911289
169.4707702,1.785986189
169.6590914,1.785986189
169.8463436,1.785986189
170.0369529,1.785986189
170.2546961,1.785986189
170.4440211,1.785986189
170.909811,1.796135988
171.0988023,1.791061088
171.3036289,1.796135988
171.4923671,1.796135988
171.6827414,1.796135988
171.8736867,1.801210887
172.0627523,1.796135988
172.2651433,1.801210887
172.4548289,1.806285787
172.6452855,1.806285787
172.8353809,1.806285787
173.0249389,1.811360687
173.227628,1.806285787
173.4305235,1.806285787
173.63454,1.806285787
173.8239706,1.816435586
174.0149251,1.816435586
174.2056615,1.811360687
174.393651,1.816435586
174.5832873,1.816435586
174.7733899,1.816435586
174.9618772,1.816435586
175.1519773,1.821510486
175.3424079,1.816435586
175.5302095,1.821510486
175.7204312,1.821510486
175.9237409,1.821510486
176.1267958,1.826585386
176.3170604,1.831660285
176.5221389,1.831660285
176.7131788,1.831660285
176.9025285,1.831660285
177.1069607,1.831660285
177.308771,1.836735185
177.4969206,1.836735185
177.7001721,1.836735185
177.8893234,1.836735185
178.0795317,1.831660285
178.2683139,1.836735185
178.4572832,1.836735185
178.6616725,1.846884984
178.8527475,1.841810085
179.0559912,1.841810085
179.2763072,1.851959884
179.4795588,1.846884984
179.6836694,1.851959884
179.8865049,1.851959884
180.0918984,1.851959884
180.293561,1.851959884
180.4825584,1.857034784
180.670958,1.857034784
180.8611045,1.857034784
181.0652256,1.857034784
181.2696398,1.857034784
181.6595159,1.857034784
181.8627434,1.862109683
182.0665338,1.857034784
182.272963,1.862109683
182.4772546,1.862109683
182.6824755,1.862109683
182.8886875,1.867184583
183.0782897,1.862109683
183.2816193,1.867184583
183.4855679,1.867184583
183.9484487,1.872259483
184.1834914,1.872259483
184.3857042,1.867184583
184.6051034,1.872259483
184.9527192,1.872259483
185.3527796,1.872259483
185.8059394,1.877334382
186.0938565,1.877334382
186.299073,1.882409282
186.500695,1.877334382
186.7054684,1.887484181
186.9075233,1.887484181
187.2430755,1.887484181
187.5751313,1.892559081
187.8995006,1.892559081
188.1190783,1.892559081
188.4290629,1.897633981
188.7747296,1.90270888
189.0045955,1.90778378
189.3554551,1.917933579
189.5586131,1.923008479
189.7602858,1.923008479
189.96415,1.923008479
190.1648762,1.923008479
190.3828868,1.923008479
190.583481,1.923008479
190.7883073,1.928083379
190.9904911,1.928083379
191.1943573,1.928083379
191.3992099,1.933158278
191.6022439,1.933158278
191.8040575,1.933158278
192.0077375,1.933158278
192.2105774,1.938233178
192.4149781,1.933158278
192.619361,1.933158278
192.8236886,1.938233178
193.0250097,1.943308078
193.231641,1.938233178
193.4354516,1.943308078
193.6378792,1.938233178
193.842692,1.938233178
194.0458454,1.943308078
194.2473143,1.943308078
194.4513179,1.943308078
194.6523927,1.943308078
194.8541021,1.948382977
195.0572949,1.943308078
195.2625811,1.948382977
195.4665167,1.943308078
195.6690332,1.948382977
195.8716854,1.943308078
196.0761404,1.953457877
196.2828009,1.953457877
196.4856334,1.953457877
196.6874014,1.953457877
196.8936078,1.953457877
197.0977526,1.953457877
197.3014138,1.958532776
197.5055008,1.958532776
197.7115586,1.958532776
198.0246508,1.958532776
198.2288941,1.963607676
198.4316925,1.963607676
198.6343297,1.963607676
198.8409272,1.963607676
199.0416447,1.963607676
199.243919,1.968682576
199.4453778,1.968682576
199.649815,1.968682576
199.8554045,1.973757475
200.0570657,1.973757475
200.2590262,1.978832375
200.4611735,1.978832375
200.6651537,1.978832375
200.8681944,1.983907275
201.0702064,1.978832375
201.27327,1.983907275
201.4727506,1.983907275
201.6761427,1.988982174
201.8787208,1.988982174
202.0827516,1.988982174
202.2890537,1.983907275
202.4937249,1.988982174
202.6953506,1.988982174
202.9006323,1.988982174
203.1053492,1.994057074
203.7140428,1.994057074
203.9153818,1.999131974
204.1206638,1.994057074
204.321547,1.999131974
204.5266316,1.999131974
204.7318126,1.999131974
204.9389747,1.999131974
205.1438598,1.999131974
205.3484881,1.999131974
205.5509212,2.004206873
205.7552536,2.009281773
205.9585014,2.009281773
206.1609174,2.009281773
206.364413,2.009281773
206.5686909,2.009281773
206.7741221,2.019431572
206.9776754,2.019431572
207.1816446,2.019431572
207.3859092,2.019431572
207.5918782,2.024506472
207.794483,2.024506472
207.9966887,2.029581371
208.199803,2.024506472
208.4037647,2.029581371
208.6103995,2.029581371
208.8154754,2.029581371
209.0188364,2.029581371
209.2221316,2.029581371
209.4262768,2.034656271
209.6303964,2.029581371
209.8327016,2.034656271
210.0368222,2.039731171
210.2424197,2.034656271
210.4474009,2.039731171
210.6497287,2.039731171
210.8503168,2.04480607
211.0550204,2.039731171
211.2560221,2.039731171
211.567518,2.04480607
211.7710798,2.039731171
211.9747159,2.04988097
212.1811665,2.04988097
212.3852816,2.04988097
212.590506,2.05495587
212.7918036,2.05495587
212.9971612,2.04988097
213.1990345,2.05495587
213.403149,2.04988097
213.6063468,2.05495587
213.8123636,2.05495587
214.0166251,2.060030769
214.2199946,2.060030769
214.4237288,2.065105669
215.0283845,2.070180569
215.2311421,2.065105669
215.4357121,2.065105669
215.6378669,2.070180569
215.8418506,2.070180569
216.0496253,2.070180569
216.2550753,2.070180569
216.4594302,2.075255468
216.6614225,2.075255468
216.8652003,2.080330368
217.0676474,2.075255468
217.2712041,2.075255468
217.4757766,2.080330368
217.6832563,2.080330368
217.8864865,2.080330368
218.0903502,2.085405268
218.2945354,2.080330368
218.4978074,2.085405268
218.701828,2.090480167
218.9059631,2.090480167
219.1087991,2.090480167
219.3163606,2.090480167
219.5190351,2.095555067
219.7253696,2.090480167
219.9298286,2.100629966
220.1367567,2.100629966
220.3424258,2.100629966
220.5493958,2.100629966
220.7556086,2.100629966
220.9616504,2.105704866
221.1670484,2.105704866
221.3725709,2.100629966
221.5813935,2.105704866
221.7864747,2.110779766
221.9892528,2.110779766
222.1932001,2.110779766
222.4131445,2.110779766
222.6160841,2.115854665
222.8219199,2.115854665
223.0262023,2.115854665
223.2305737,2.120929565
223.434431,2.115854665
223.6543992,2.115854665
223.8589788,2.115854665
224.0645672,2.120929565
224.2698933,2.120929565
224.4703237,2.120929565
224.6752983,2.120929565
224.8782518,2.126004465
225.0811116,2.131079364
225.2848158,2.131079364
225.4893046,2.126004465
225.6943517,2.126004465
225.9009072,2.131079364
226.1055643,2.131079364
226.3123958,2.131079364
226.5167467,2.131079364
226.7207081,2.136154264
226.921959,2.136154264
227.1250466,2.141229164
227.3314807,2.141229164
227.5358345,2.136154264
227.7366764,2.141229164
227.9413839,2.141229164
228.1447071,2.141229164
228.3505482,2.146304063
228.5525141,2.141229164
228.7581719,2.146304063
228.9633757,2.151378963
229.1678627,2.151378963
229.3710922,2.146304063
229.5769167,2.156453863
229.7829557,2.151378963
229.9846539,2.156453863
230.1878161,2.151378963
230.3912218,2.151378963
230.5949229,2.151378963
230.8012642,2.156453863
231.005235,2.156453863
231.2115852,2.161528762
231.4151479,2.156453863
231.617566,2.161528762
